ability_score,game_times,win_game_times,in_player_game_times,in_player_win_game_times,out_player_win_game_times,role_score_avg,role_score_rate_avg,wideopen_num_avg,three_point_fieldgoal_rate_avg,two_point_fieldgoal_rate_avg,ass_num_avg,reb_num_avg,blk_num_avg,steal_num_avg,floor_num_avg,ballpass_num_avg,mvp_times_avg,skill_use_times_avg,ds
3523.0,418,216,5,8,211,2.00956937799043,0.3424190641893992,0.0861244019138756,0.05616313511050353,0.3639040783777626,3.052631578947369,0.2440191387559809,0.5669856459330144,0.7248803827751196,1.9688995215311,9.356459330143538,0.08851674641148326,32.30382775119617,2020-11-28
3014.0,17,11,5,7,6,4.588235294117646,0.4279411764705882,0.1176470588235294,0.1470588235294118,0.3573529411764705,1.0,0.3529411764705883,0.2352941176470588,0.5294117647058824,0.7058823529411765,3.294117647058823,0.0,39.1764705882353,2020-12-13
2998.0,9858,4654,2019,4446,2531,3.168391154392372,0.4097334915209762,0.06258876039764658,0.1542547837016797,0.3930866390772053,1.8753296814769729,1.8825319537431533,0.6060052749036315,0.5172448772570502,1.032866707242848,8.173260296206127,0.1454656116859404,43.36518563603165,2020-10-14
3052.0,31,17,8,11,9,7.0,0.3937556171427139,0.03225806451612903,0.1710934227063259,0.5350998463901689,0.2903225806451613,1.709677419354839,0.4193548387096774,0.3225806451612903,0.5161290322580645,1.709677419354839,0.2258064516129032,39.87096774193548,2020-11-08
3395.0,34,19,15,27,4,3.705882352941177,0.4640056022408964,0.0,0.06862745098039216,0.4969187675070029,0.4117647058823529,1.558823529411765,0.1176470588235294,0.1176470588235294,0.3529411764705883,1.9117647058823528,0.05882352941176471,38.058823529411775,2020-08-20
3448.0,2474,1212,716,1462,496,3.2316087308003234,0.3980119068033376,0.07922392886014551,0.1378831006862535,0.3309838919277074,1.8144704931285367,2.275666936135813,0.6992724333063864,0.2178658043654002,1.050525464834277,8.38197251414713,0.1766370250606306,39.312853678253845,2020-09-29
3496.0,4306,2211,40,81,2171,3.432187645146307,0.3241727804372954,0.1537389688806317,0.2481147568177296,0.285042264594053,2.217138875986995,0.1490942870413377,0.1518810961449141,1.0294937296795172,1.5629354389224341,8.868091035764051,0.08058522991175104,31.78889921040409,2020-10-27
3582.0,6,5,1,1,4,6.166666666666668,0.7305555555555556,0.0,0.05555555555555555,0.7361111111111109,1.166666666666667,2.333333333333333,0.1666666666666667,0.8333333333333334,0.3333333333333333,3.0,0.3333333333333333,39.83333333333334,2020-10-28
2956.0,1338,735,79,174,656,4.811659192825112,0.4632510700072029,0.1427503736920777,0.2451275068147265,0.4643035091465587,1.765321375186846,0.6517189835575485,0.5343796711509716,0.6502242152466368,1.5635276532137519,6.3923766816143495,0.1285500747384155,43.91106128550074,2020-10-04
4167.0,452,285,14,27,271,4.491150442477876,0.4747286698061039,0.1283185840707965,0.1869757823297645,0.4696094957156906,2.371681415929204,0.4247787610619469,0.6592920353982301,1.3119469026548671,2.152654867256637,7.935840707964601,0.1747787610619469,42.176991150442475,2020-09-17
3392.0,838,421,86,200,335,6.060859188544152,0.4157163904777269,0.1909307875894988,0.2982030333760643,0.1937497632306701,1.400954653937948,1.064439140811456,0.4534606205250597,0.19809069212410502,1.1241050119331741,5.8042959427207625,0.1217183770883055,35.53221957040573,2020-12-05
3091.0,285,138,5,19,133,6.382456140350878,0.4509399177820234,0.1157894736842105,0.2174624595677227,0.5192063492063491,0.4280701754385965,0.4666666666666667,0.456140350877193,0.1228070175438596,0.7789473684210526,1.7894736842105257,0.01403508771929825,30.05964912280702,2020-10-06
3677.0,30,20,19,26,1,5.266666666666667,0.5759259259259261,0.0,0.0,0.6162289562289562,1.366666666666667,3.0,1.266666666666667,0.1333333333333333,0.9,4.7,0.3,42.1,2020-08-28
3310.0,1341,634,243,503,391,5.562266964951529,0.4171759845049614,0.1215510812826249,0.1797754221043989,0.3791041339139773,0.9656972408650258,0.8560775540641312,0.5041014168530947,0.1782252050708427,1.043251304996272,3.634601043997017,0.09023117076808353,35.33109619686801,2020-10-21
2610.0,288,142,51,122,91,6.5381944444444455,0.454032733107488,0.125,0.1873171982135798,0.4842509920634922,0.8472222222222222,1.427083333333333,0.2013888888888889,0.2534722222222222,0.9583333333333334,3.6527777777777786,0.1111111111111111,42.326388888888886,2020-10-02
3126.0,3281,1749,1649,3096,22,2.8908869247180737,0.5335910677422416,0.0054861322767448956,0.01175285312743405,0.5452350250582495,2.383419689119171,4.211216092654679,1.3904297470283449,0.07741542212740019,0.4766839378238342,10.07711063700091,0.356903383114904,42.99329472721731,2020-11-03
3362.0,10847,5070,1298,2957,3772,6.890937586429428,0.5194492585846942,0.1091546049598968,0.232829822677246,0.5568382468072816,1.110445284410436,1.133400940352171,0.6317875910389971,0.2726099382317692,0.7817829814695307,5.065548077809534,0.1357979164746013,43.98063980824191,2020-09-20
3607.0,7022,5639,4312,5550,1212,4.4965821703218465,0.5528379646596336,0.1180575334662489,0.042330517566766084,0.566662909531332,2.113642836798633,4.47379663913415,1.411990885787525,0.5002848191398462,1.4745086869837651,9.986043862147538,0.5109655368840786,49.736969524352034,2020-09-24
3017.0,542,284,264,502,4,9.547970479704798,0.6884571681483992,0.005535055350553504,0.014334036197504832,0.6945792697040801,0.518450184501845,1.341328413284133,0.8948339483394834,0.1771217712177122,0.6291512915129152,3.2841328413284128,0.1107011070110701,38.850553505535046,2020-11-08
3063.0,2330,1148,1018,2029,129,2.889699570815451,0.5062846738383217,0.01030042918454936,0.0294576667967226,0.5010330311081382,1.735622317596567,3.66137339055794,0.723175965665236,0.1163090128755365,0.7759656652360515,7.533476394849785,0.2377682403433476,35.794420600858366,2020-10-25
3000.0,6009,2790,598,1543,2192,7.02629389249459,0.4504148985777158,0.1253120319520719,0.3038369760554867,0.2232951027634004,1.134132135130637,0.4809452487934765,0.4593110334498253,0.2244965884506574,1.181560991845565,4.890830421035114,0.09768680312864038,38.34298552171742,2020-12-05
3221.0,6184,2976,2559,5116,417,2.127263906856403,0.3761830998166699,0.03379689521345407,0.0577042686094271,0.3640475558651496,2.0132600258732207,4.154592496765846,0.7314036222509702,0.0878072445019405,0.4951487710219922,9.439844760672703,0.2739327296248383,44.81306597671411,2020-10-30
3352.0,2458,1116,742,1631,374,5.740032546786004,0.4901795620977884,0.060618388934092764,0.1304265450217443,0.5600155359512564,0.6798209926769732,1.7213181448331982,0.6008950366151342,0.1248982912937347,0.8356387306753458,2.9353132628152965,0.1318144833197722,36.16232709519935,2020-08-19
3407.0,10,7,4,7,3,11.0,0.5973737373737373,0.2,0.1044444444444444,0.4929292929292929,0.2,2.4,0.8,0.4,1.8,1.3,0.4,46.4,2020-09-06
3487.0,4353,2329,21,77,2308,5.219618653801977,0.3976196947672002,0.1479439467034229,0.3679446000502474,0.2234056179901151,1.9609464736963007,0.1019986216402481,0.2334022513209281,0.8835286009648519,1.8364346427750984,9.591086606937745,0.1334711693085228,43.155754651964166,2020-09-16
3439.0,7813,3800,3527,7010,273,6.299116856521182,0.5806498310600752,0.019710738512735183,0.03423848426540015,0.5879639655863262,1.048380903622168,2.8277230257263537,1.101241520542685,0.1187763983105081,0.4001023934468194,6.027262255215667,0.2283373864072699,38.71073851273518,2020-12-31
3190.0,663,309,421,208,101,4.960784392156863,0.4985709529411767,0.04675717179487179,0.01582114570135747,0.5392263648567119,1.238311030165913,1.247360924585219,1.2006037450980391,0.2473604460030166,1.1191548310708899,5.2654605279034685,0.1040723904977376,37.34540030165913,2020-08-09
3238.0,291,127,48,124,79,1.22680412371134,0.09609217624463323,0.0274914089347079,0.05602050321275827,0.07682048764522993,0.154639175257732,0.024054982817869417,0.0,0.01374570446735395,0.2371134020618557,0.5945017182130584,0.0,4.29553264604811,2020-08-28
2863.0,1075,509,8,35,469,7.61767441860465,0.3358870488916211,0.06976744186046513,0.2895466358986412,0.1632469545957918,0.3767441860465116,0.1051162790697674,0.4102325581395349,0.3488372093023256,1.5990697674418601,1.367441860465116,0.0641860465116279,38.38325581395349,2020-09-08
3624.0,4235,2012,1015,2164,997,4.247461629279811,0.4418268172436867,0.05690672963400236,0.1421967285633165,0.4188289540709847,1.455017709563164,1.808972845336482,0.4025974025974026,0.3487603305785124,1.015584415584416,6.4817001180637535,0.1369539551357733,41.16458087367178,2020-08-20
3000.0,552,260,63,145,197,2.121376811594203,0.339666462764289,0.05253623188405797,0.1059998274672188,0.3485701345755694,2.184782608695652,0.355072463768116,0.1376811594202899,0.5271739130434783,0.6485507246376812,7.217391304347826,0.02717391304347826,30.67210144927536,2020-12-03
2935.0,1666,809,1161,606,203,4.464585786314526,0.5449806824729891,0.03061224531812725,0.038650438775510214,0.5904786296518609,1.541416782713085,2.8307323217286933,0.6488596002400961,0.1890756471188476,0.6404560567226891,7.22869087635054,0.2004801250300121,41.91536968787514,2020-08-05
3698.0,6174,3169,98,267,3004,8.325882734045999,0.4237806544223092,0.1043083900226757,0.3966405677943863,0.2889964236174148,1.252348558471007,0.2853903466148364,0.3040168448331714,0.2839326206673146,1.7092646582442501,6.322481373501781,0.1517654680919987,41.993035309361844,2020-09-09
3906.0,10679,5574,1655,3474,3703,6.811218278865062,0.454863954231369,0.0906451914973312,0.290283456200488,0.2778024316206731,1.3549021443955431,1.452664107126135,0.5173705403127634,0.3402940350220058,1.118175859162843,7.883041483284953,0.1985204607172956,48.83865530480382,2020-09-23
2901.0,4147,1982,1173,2537,809,5.319749216300941,0.5141770766409062,0.05835543766578249,0.1527982359788485,0.5020666048577795,1.431878466361225,2.114540631782011,0.8119122257053292,0.1661442006269592,0.7009886665059079,6.062213648420545,0.1991801302146129,43.91487822522306,2020-09-20
4331.0,9759,4873,236,565,4637,5.695153191925403,0.3655877798986116,0.1432523824162312,0.32361702967492895,0.2400334936493867,1.758991699969259,0.2236909519417973,0.25596884926734303,0.7817399323701198,1.5220821805512856,8.075724971820883,0.1071831130238754,42.42791269597295,2020-10-28
3115.0,252,127,101,184,26,5.261904761904762,0.4828291417577132,0.023809523809523808,0.07046957671957672,0.5000330687830689,1.011904761904762,2.583333333333333,0.7936507936507936,0.1468253968253968,0.5833333333333334,4.174603174603175,0.1904761904761905,43.6468253968254,2020-08-20
3658.0,3581,1770,1484,2964,266,3.252722703155543,0.5022539256796448,0.028762915386763482,0.04246807444936459,0.5133207537598771,1.735827981010891,3.430326724378665,0.7581681094666294,0.1647584473610723,0.5445406311086288,7.8835520804244625,0.2493716838871823,41.72130689751466,2020-10-28
3638.0,1721,992,894,1539,34,2.970947123765253,0.5288783074372847,0.0116211504938989,0.02577220700404895,0.5261772074526286,1.8529924462521787,4.63102847181871,0.6327716443927949,0.05694363742010459,0.5514235909355026,9.758280069726904,0.3288785589773388,38.657176060429975,2020-08-23
3225.0,4175,2241,2040,3768,201,4.687185628742514,0.5959719900075661,0.022514970059880242,0.02685718606077888,0.6089495946501943,1.510898203592814,4.3195209580838325,1.033532934131737,0.2301796407185629,0.43856287425149704,7.8847904191616776,0.3504191616766467,45.35089820359281,2020-10-20
2968.0,5693,2653,1286,2728,1367,3.9353592130686814,0.4774242098759978,0.06534340418057262,0.1524574089961408,0.4799845142854104,1.8740558580713158,1.9873528895134382,0.9434393114350956,0.2069207799051467,1.017916739855963,7.278236430704374,0.1840857193044089,42.30265238011593,2020-10-11
3025.0,1853,867,549,1186,318,3.111171073934161,0.387940792862859,0.050728548300053966,0.08444150141397849,0.3899660003005928,1.6508364813815433,2.27630868861306,0.7587695628710199,0.4031300593631948,0.8640043173232596,6.837021046950889,0.1435509983810038,39.328656233135455,2020-09-24
3888.0,4392,2452,6,27,2446,5.853825136612022,0.5195989752929845,0.1473132969034608,0.2978667753770212,0.5355197581461244,2.36316029143898,0.0535063752276867,0.1614298724954463,0.7217668488160291,1.8012295081967211,8.801457194899818,0.1152094717668488,41.118169398907106,2020-08-12
3000.0,173,97,29,45,68,7.317919075144508,0.4170906806744955,0.1907514450867052,0.2733937706481059,0.3261400128452152,1.005780346820809,1.167630057803468,0.6069364161849711,0.2947976878612717,1.3179190751445091,3.265895953757226,0.1502890173410405,37.47398843930636,2020-12-04
3863.0,1579,793,51,124,742,5.1203293223559205,0.4251010670421694,0.1304623179227359,0.2868040551384439,0.3226527465919486,2.7574414186193787,0.3755541481950602,0.4395186827105763,0.6605446485117162,2.1317289423685883,8.914502849905004,0.2292590246991767,43.01393286890437,2020-09-03
3052.0,208,108,69,116,39,4.586538461538462,0.5165159493284491,0.09615384615384616,0.1279132326007326,0.5760645604395602,1.336538461538461,2.9182692307692313,0.4182692307692308,0.2019230769230769,0.9038461538461541,5.5769230769230775,0.2548076923076923,42.980769230769226,2020-09-01
3500.0,3215,1637,102,227,1535,6.855987558320372,0.4684870089302435,0.08273716951788491,0.4390907079787328,0.2480596904391616,1.55054432348367,0.256298600311042,0.2261275272161742,0.3953343701399689,1.3443234836702957,7.383514774494556,0.1088646967340591,48.34121306376361,2020-08-22
4005.0,1573,865,468,858,397,6.253655435473617,0.51297499209133,0.0775588048315321,0.19231157695874804,0.4330093080967208,1.425937698664971,1.753973299427845,0.8181818181818182,0.2937062937062937,1.136045772409409,6.059122695486332,0.231404958677686,47.828353464717104,2020-12-05
3655.0,35,24,0,0,24,10.600019999999999,0.48622974285714293,0.457143,0.4861204571428572,0.3055554857142857,0.7142843714285715,0.34285679999999996,0.7142858,0.2571429171428571,1.37143,3.171427714285714,0.1714285171428572,45.94284571428572,2020-08-05
3330.0,12,10,7,9,3,9.333333333333334,0.5608089826839827,0.08333333333333333,0.125,0.6083333333333334,0.08333333333333333,1.083333333333333,1.333333333333333,0.1666666666666667,1.25,1.166666666666667,0.25,37.5,2020-09-18
3244.0,3185,1555,971,1852,584,3.9318681318681317,0.5066682658872614,0.053375196232339085,0.1037840277636195,0.5012065903745652,1.8624803767660907,2.2160125588697017,0.5871271585557299,0.1918367346938775,0.8775510204081632,8.182417582417582,0.1736263736263736,38.64270015698587,2020-12-31
3325.0,5766,2812,83,251,2729,9.016302462712453,0.4224491574247171,0.1285119667013528,0.397564500821577,0.2434523809523809,1.035900104058273,0.1626777662157475,0.1857440166493236,0.3652445369406867,1.271418661116892,5.896288588276101,0.1082206035379813,41.62816510579258,2020-11-27
3149.0,624,328,58,22,306,6.240385112179487,0.4344674903846155,0.1121794565705128,0.3717723681089743,0.5202129774038462,1.411859334935898,0.3557692424679488,0.3862178820512821,0.3605768926282051,1.4663454519230767,5.897435961538461,0.09935897900641023,45.224352884615385,2020-08-08
2637.0,1494,719,50,127,669,8.86813922356091,0.3901422836360723,0.1198125836680054,0.3069310310540708,0.2481358333767974,0.6686746987951807,0.3668005354752343,0.3165997322623829,0.2670682730923695,1.076974564926372,3.163319946452476,0.08366800535475234,37.54417670682731,2020-12-02
3106.0,4897,2324,2318,4871,6,3.1394731468245864,0.5081273127525939,0.001837859914233204,0.002816593249511362,0.5186894028531769,1.683479681437615,4.6450888298958555,0.3455176638758424,0.05064325096998162,0.4559934653869716,7.518072289156628,0.2932407596487646,40.06126199714111,2020-08-29
2175.0,2555,1271,64,176,1207,6.145205479452055,0.4040120234318464,0.08806262230919765,0.335265336424828,0.3053049787785602,1.420743639921722,0.2360078277886497,0.2371819960861057,0.5577299412915852,1.2313111545988258,5.6524461839530336,0.0958904109589041,42.275929549902145,2020-11-02
3273.0,13517,6292,2593,5264,3699,6.83332100318118,0.6021816389296164,0.08049123326181845,0.1172638703803163,0.6280228400625408,1.283568839239476,0.9187689576089368,0.7458015831915366,0.2888214840571133,0.7928534438114966,6.308870311459644,0.08818524820596288,34.65628467855294,2020-08-25
3045.0,24990,11347,3496,8840,7667,4.73781512605042,0.4659526834431778,0.1063625450180072,0.2203229498037421,0.4444052969173016,1.5851940776310518,0.9470588235294116,0.4917166866746699,0.4456582633053222,0.9880752300920368,7.102120848339336,0.1091636654661865,39.946898759503796,2020-09-20
3402.0,79,45,6,2,43,4.835442151898735,0.5297876075949368,0.27848083544303803,0.4000821518987341,0.749570493670886,1.2784813924050629,0.848101759493671,0.4303797974683545,0.1392401898734177,0.7594935696202533,4.316456962025316,0.0506329,33.21515696202532,2020-08-03
3442.0,529,315,308,506,7,9.030245746691874,0.6777706514237707,0.007561436672967864,0.01227983316830198,0.6784463777138638,0.8336483931947071,2.574669187145558,0.6559546313799622,0.07561436672967864,0.5689981096408318,4.045368620037808,0.2741020793950851,39.323251417769384,2020-12-22
2842.0,4862,2697,39,96,2453,5.976141505553271,0.4462432224632098,0.1456190867955574,0.3569228731521166,0.3328550534432889,1.8889345948169483,0.1990950226244344,0.2677910324969148,0.7324146441793501,1.7677910324969153,7.928218839983545,0.1458247634718223,42.835664335664326,2020-09-01
3331.0,2093,1033,218,104,929,6.921165351170568,0.45853335451505,0.1352125800764453,0.388152276493072,0.4942355040611563,1.490205428093645,0.3693262632107023,0.3478260700907788,0.4777831266602963,1.585284582895366,6.6373624462494005,0.1204013133779264,43.21643884376493,2020-08-06
3049.0,299,150,116,224,34,4.307692307692307,0.5183749825054172,0.01003344481605351,0.04670860540425758,0.5733639548856941,1.0568561872909699,2.4515050167224084,0.8963210702341137,0.06688963210702341,0.6521739130434783,4.528428093645486,0.2073578595317725,36.010033444816045,2020-08-31
3150.0,169,97,12,21,85,8.828402366863903,0.6081905409437607,0.2662721893491125,0.2887798099336562,0.6641834661065429,0.7928994082840237,0.8579881656804734,0.6568047337278107,0.2189349112426036,0.6923076923076923,2.710059171597633,0.09467455621301776,37.59763313609467,2020-12-12
3787.0,4396,2311,403,823,1711,6.388307552320291,0.4566608810330676,0.1023657870791629,0.2479837021887282,0.4371249543493801,1.6881255686988168,0.77024567788899,0.3148316651501365,0.8453139217470428,1.857597816196542,7.268425841674249,0.1815286624203822,45.21610555050046,2020-10-23
3191.0,3907,1896,19,52,1877,2.240337855131814,0.4185106762531897,0.05246992577425134,0.0836563189391446,0.4357391144248069,2.492705400563092,0.10033273611466599,0.1970821602252368,1.296647043767597,1.601996416687996,9.43204504735091,0.07550550294343486,32.466598413104684,2020-08-31
2860.0,1614,928,815,1432,2,5.129491945477076,0.6127620503549871,0.0080545229244114,0.005868295273499735,0.6209093123591264,1.5830235439900868,3.946716232961587,0.8166047087980174,0.08983890954151177,0.5508054522924412,7.734820322180918,0.3209417596034697,43.8258983890954,2020-11-05
3000.0,8,8,1,1,7,7.75,0.2871527777777778,0.375,0.2663194444444444,0.125,2.125,1.625,0.625,0.625,2.125,7.625,0.0,48.125,2020-09-25
4364.0,6336,3217,1196,2374,1778,4.474589646464646,0.4764170103198814,0.09217171717171717,0.1978920166183424,0.4208939356575747,1.9367108585858592,1.7820391414141408,0.5,0.6436237373737373,1.171243686868687,7.970170454545454,0.2017045454545454,46.85763888888889,2020-10-03
3873.0,6771,3618,0,6,3417,3.102052872544676,0.37156601746765705,0.09968985378821443,0.2192721729606977,0.3266460307443911,2.146802540245163,0.1662974449859696,0.3544528134692069,0.9636685866194062,1.9500812287697529,8.691626052281789,0.1048589573179737,41.47585290208241,2020-08-23
3085.0,630,318,615,314,4,3.6539678142857146,0.6390796793650794,0.001587302380952381,-0.5559259369841271,0.6465064777777776,1.6365074015873018,4.833333492063492,1.092062768253968,0.1047618614285714,0.5222221555555555,8.250793317460316,0.3507936095238095,41.43174365079365,2020-08-06
3531.0,23,12,4,8,8,6.0,0.5664251207729468,0.0,0.1710144927536232,0.6166666666666667,0.7391304347826086,1.91304347826087,0.6956521739130435,0.043478260869565216,0.5217391304347826,3.8260869565217392,0.1304347826086956,31.17391304347826,2020-08-20
3355.0,4788,2254,1255,2626,999,5.414578111946533,0.5118458797690978,0.07811194653299916,0.1613526314027567,0.5277783008025072,1.234962406015037,2.287385129490393,0.7581453634085213,0.1748120300751879,0.4632414369256475,5.969298245614035,0.1629072681704261,41.73329156223893,2020-10-18
3000.0,78,30,22,57,8,3.8461538461538463,0.4828194953194954,0.0,0.0699023199023199,0.503393365893366,0.5641025641025641,1.333333333333333,0.282051282051282,0.1923076923076923,0.8589743589743589,2.961538461538462,0.07692307692307693,38.03846153846154,2020-10-10
2207.0,309,141,47,89,94,4.491909385113268,0.4375216566964139,0.1294498381877022,0.236504083834181,0.4379603945137924,1.194174757281553,1.3171521035598708,0.3883495145631068,0.2135922330097087,0.7249190938511327,5.032362459546926,0.1003236245954693,36.6084142394822,2020-09-10
3737.0,3367,1828,1142,2080,586,3.468369468369469,0.4709612085262747,0.057915057915057924,0.10230635615250999,0.4591519583277824,1.903771903771904,3.036531036531037,0.6937926937926938,0.5060885060885061,1.004158004158004,9.203148203148203,0.2705672705672706,46.947727947727955,2020-08-31
3110.0,1389,681,614,1200,62,3.3779697624190064,0.4931878756392795,0.01079913606911447,0.02593182155817145,0.5046480697128645,1.7098632109431249,4.056155507559395,0.4334053275737941,0.09359251259899208,0.5205183585313174,7.164866810655148,0.2591792656587473,38.06479481641468,2020-08-28
3252.0,744,373,154,317,219,4.861559139784946,0.4719013849054172,0.09543010752688172,0.2062192586386135,0.4576948924731186,1.5739247311827957,1.4314516129032258,0.3844086021505376,0.2836021505376344,1.125,6.56989247311828,0.1276881720430108,40.37096774193548,2020-08-21
3529.0,2977,1679,1336,2322,5,7.541484716157205,0.6211422775595943,0.01377225394692644,0.031663975743586086,0.6226740176519162,1.205240174672489,2.9271078266711466,1.460866644272758,0.09942895532415184,0.5670137722539469,7.482364796775278,0.2751091703056768,42.45381256298287,2020-09-26
3893.0,551,284,371,198,86,3.212340780399273,0.5349250671506355,0.01451905880217786,-0.1095839738656987,0.5632126352087113,1.707804005444646,3.012704439201451,0.7259528384754992,0.2341197691470054,0.8911069292196008,7.615244682395645,0.2105262667876588,35.664251361161526,2020-08-03
3601.0,9852,4764,4102,8187,519,7.259033698741372,0.6266961377571904,0.01908241981323589,0.035813089276852964,0.627129189705764,1.036236297198538,2.4556435241575305,0.8275477060495331,0.1440316686967113,0.5074096630125863,6.173568818514007,0.2055420219244823,41.80521721477872,2020-09-03
3082.0,45,18,8,23,10,7.866666666666666,0.4436298886298886,0.4,0.2210998877665544,0.5104056437389771,0.2,0.9333333333333332,0.4444444444444444,0.2,0.6222222222222222,1.0,0.08888888888888889,38.8,2020-10-16
3386.0,4304,2132,1721,3290,326,3.237685873605948,0.4723126794505335,0.02323420074349442,0.04154280121984584,0.4821671962360176,1.7072490706319698,3.508828996282528,0.699814126394052,0.2100371747211896,0.7125929368029742,8.287871747211897,0.2337360594795539,38.9767657992565,2020-10-25
3665.0,10,7,4,7,3,7.6,0.6794444444444444,0.2,0.1714285714285714,0.7383333333333333,0.7,3.5,0.3,0.6,0.7,4.9,0.3,41.9,2020-12-07
3763.0,9831,5304,5160,9559,2,6.725358559658224,0.5992789733603604,0.08463025124605839,0.1091362773236439,0.6426390924994927,1.615807140677449,5.209439528023599,1.0952090326518158,0.09398840402807446,0.3725968873970094,9.20018309429356,0.4396297426507985,52.475027972739284,2020-10-25
2809.0,169,78,6,0,78,4.118342721893492,0.3726247218934911,0.1183431538461539,0.3189466804733728,0.4578158934911242,1.798816325443787,0.1775147343195266,0.3550296213017751,1.142011810650887,1.633136390532544,7.029587100591716,0.09467452603550296,42.2781,2020-08-09
3950.0,1876,962,64,135,736,3.6316631130063968,0.3313891481843188,0.11727078891258,0.2402433279681202,0.2265274393339426,1.829957356076759,0.6551172707889126,0.4946695095948827,0.3054371002132196,1.2569296375266532,7.017057569296376,0.0847547974413646,37.58102345415778,2020-08-18
2555.0,3098,1536,63,172,1447,8.816978695932859,0.6274080843133807,0.1468689477081988,0.1945110050984809,0.6672551348637441,0.459974176888315,0.1878631375080697,0.2846998063266624,0.1429954809554551,0.644932214331827,1.914783731439639,0.03905745642349903,28.872175597159465,2020-09-18
3622.0,6404,3021,74,242,2947,5.4914116177389145,0.3493991743027091,0.1630231105559026,0.2769860365509454,0.3431225849946225,1.585415365396627,0.2816989381636477,0.4186445971267957,0.94737663960025,1.359618988132417,5.529825109306684,0.08994378513429106,46.853529044347276,2020-11-13
3635.0,704,415,406,684,9,2.657670454545455,0.3171256038866002,0.002840909090909091,0.007711038961038961,0.3159938264941696,2.186079545454545,6.502840909090909,1.360795454545455,0.06107954545454546,0.4588068181818182,8.616477272727273,0.4772727272727273,46.43892045454545,2020-09-17
3348.0,659,312,145,320,167,5.298937784522003,0.3914084591358537,0.1881638846737481,0.18150900060991101,0.399772710850101,1.104704097116844,1.745068285280728,0.4446130500758725,0.3915022761760243,1.078907435508346,4.596358118361153,0.1380880121396055,45.247344461305,2020-10-04
3922.0,23,15,11,14,4,3.91304347826087,0.4814527260179434,0.08695652173913042,0.03043478260869565,0.5346790890269151,1.7391304347826089,2.8260869565217392,0.5217391304347826,0.0,0.5652173913043478,5.956521739130436,0.08695652173913042,36.82608695652174,2020-10-18
